Id,SalePrice_Predicted
2731,140141.7421044588
2732,138204.48352687247
2733,143731.18920432345
2734,136565.4636609339
2735,137611.76893482835
2736,169924.77472693333
2737,138204.48352687247
2738,196110.44044594702
2739,136565.4636609339
2740,135856.5077317208
2741,148149.98756504373
2742,149334.12978826495
2743,136565.4636609339
2744,140967.83636559796
2745,140967.83636559796
2746,140141.7421044588
2747,149089.66692954986
2748,136565.4636609339
2749,136565.4636609339
2750,148149.98756504373
2751,140141.7421044588
2752,169924.77472693333
2753,140967.83636559796
2754,224357.38245572784
2755,163334.24410996254
2756,138204.48352687247
2757,140141.7421044588
2758,138204.48352687247
2759,176312.4520066487
2760,169924.77472693333
2761,136565.4636609339
2762,163334.24410996254
2763,176604.54522006903
2764,185658.79386731563
2765,241856.9777960034
2766,148149.98756504373
2767,189309.05907648976
2768,196110.44044594702
2769,136565.4636609339
2770,136565.4636609339
2771,135856.5077317208
2772,136565.4636609339
2773,178268.14705034863
2774,140967.83636559796
2775,149257.8948817745
2776,143731.18920432345
2777,143731.18920432345
2778,138204.48352687247
2779,180223.84209404857
2780,138204.48352687247
2781,138204.48352687247
2782,135856.5077317208
2783,143731.18920432345
2784,135856.5077317208
2785,169924.77472693333
2786,142081.05902847153
2787,156525.30798008243
2788,138204.48352687247
2789,180223.84209404857
2790,178268.14705034863
2791,135856.5077317208
2792,138204.48352687247
2793,149257.8948817745
2794,140967.83636559796
2795,143731.18920432345
2796,140141.7421044588
2797,196110.44044594702
2798,176312.4520066487
2799,143731.18920432345
2800,140141.7421044588
2801,140967.83636559796
2802,137611.76893482835
2803,196110.44044594702
2804,137611.76893482835
2805,140967.83636559796
2806,140141.7421044588
2807,183852.69299673924
2808,136565.4636609339
2809,139066.76379087652
2810,136565.4636609339
2811,149334.12978826495
2812,136565.4636609339
2813,205704.8871295609
2814,205704.8871295609
2815,138204.48352687247
2816,136565.4636609339
2817,139066.76379087652
2818,140141.7421044588
2819,192086.35289202753
2820,148149.98756504373
2821,140967.83636559796
2822,178268.14705034863
2823,253274.50211778303
2824,189309.05907648976
2825,143731.18920432345
2826,140967.83636559796
2827,149334.12978826495
2828,206376.57458452272
2829,196110.44044594702
2830,192086.35289202753
2831,189309.05907648976
2832,192880.86547301023
2833,183235.31960076635
2834,202843.36274659433
2835,192880.86547301023
2836,193858.93705410598
2837,189309.05907648976
2838,149089.66692954986
2839,193858.93705410598
2840,185658.79386731563
2841,197088.5120270427
2842,192086.35289202753
2843,148149.98756504373
2844,189309.05907648976
2845,135856.5077317208
2846,193858.93705410598
2847,197088.5120270427
2848,149089.66692954986
2849,201502.61252874113
2850,201502.61252874113
2851,213600.37260116107
2852,201502.61252874113
2853,202843.36274659433
2854,139066.76379087652
2855,192880.86547301023
2856,197088.5120270427
2857,193858.93705410598
2858,176604.54522006903
2859,176604.54522006903
2860,183852.69299673924
2861,135856.5077317208
2862,202843.36274659433
2863,139066.76379087652
2864,213600.37260116107
2865,138204.48352687247
2866,192880.86547301023
2867,138204.48352687247
2868,176312.4520066487
2869,189227.73339177677
2870,176604.54522006903
2871,146494.54204304895
2872,142081.05902847153
2873,138204.48352687247
2874,176604.54522006903
2875,140967.83636559796
2876,140967.83636559796
2877,140967.83636559796
2878,169924.77472693333
2879,176604.54522006903
2880,140967.83636559796
2881,169924.77472693333
2882,169924.77472693333
2883,176312.4520066487
2884,179037.39749865525
2885,179037.39749865525
2886,180223.84209404857
2887,138204.48352687247
2888,140967.83636559796
2889,140141.7421044588
2890,140141.7421044588
2891,189309.05907648976
2892,138204.48352687247
2893,196110.44044594702
2894,140967.83636559796
2895,177823.39797619163
2896,177823.39797619163
2897,189309.05907648976
2898,205704.8871295609
2899,192880.86547301023
2900,189309.05907648976
2901,136565.4636609339
2902,185658.79386731563
2903,178268.14705034863
2904,180223.84209404857
2905,148149.98756504373
2906,196110.44044594702
2907,149089.66692954986
2908,138204.48352687247
2909,196110.44044594702
2910,143201.68701170542
2911,149089.66692954986
2912,146494.54204304895
2913,149089.66692954986
2914,149089.66692954986
2915,149089.66692954986
2916,148149.98756504373
2917,143731.18920432345
2918,136565.4636609339
2919,213600.37260116107
